input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n17000_m100000_f2_no3.utv,17000,100000,2,0,28,0,0.158366046,0.076511505,0.343918959,0.001177055,0.579973565,0.50,0.05,20120
input/test_n18000_m100000_f2_no1.utv,18000,100000,2,0,32,0,0.177756587,0.114685411,0.461029279,0.001358991,0.754830268,0.69,0.04,20288
input/test_n18000_m100000_f2_no2.utv,18000,100000,2,0,29,0,0.177863807,0.098329684,0.458212779,0.001057699,0.735463969,0.66,0.04,20292
input/test_n18000_m100000_f2_no3.utv,18000,100000,2,0,27,0,0.168283502,0.088478918,0.453575403,0.001114227,0.711452050,0.64,0.04,20292
input/test_n19000_m100000_f2_no1.utv,19000,100000,2,0,30,0,0.180204637,0.096769802,0.615746206,0.001323298,0.894043943,0.82,0.03,20464
input/test_n19000_m100000_f2_no2.utv,19000,100000,2,0,29,0,0.172752027,0.095103382,0.609857824,0.001572138,0.879285371,0.80,0.05,20464
input/test_n19000_m100000_f2_no3.utv,19000,100000,2,0,31,0,0.172089885,0.103879017,0.621823963,0.001592552,0.899385417,0.82,0.05,20468
input/test_n20000_m100000_f2_no1.utv,20000,100000,2,0,28,0,0.172999377,0.104148143,0.786794058,0.001795925,1.065737503,1.00,0.04,20636
input/test_n20000_m100000_f2_no2.utv,20000,100000,2,0,38,0,0.177842547,0.124331559,0.751100444,0.001310298,1.054584848,0.99,0.04,20636
input/test_n20000_m100000_f2_no3.utv,20000,100000,2,0,38,0,0.158586695,0.081471386,0.733135641,0.001238016,0.974431738,0.91,0.03,20636
