input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,algorithm,user,system,maximum resident set size (kB)
input/test_n7000_m100000_f2_no2.utv,7000,100000,2,0,18,0,0.037257766,0.108989580,138.279745417,0.015857085,138.404592082,138.44,0.00,17716
input/test_n7000_m100000_f2_no3.utv,7000,100000,2,0,16,0,0.037915362,0.094813611,131.217386733,0.005983128,131.318183472,131.37,0.01,17716
input/test_n8000_m100000_f2_no1.utv,8000,100000,2,0,19,0,0.038706725,0.106549813,156.269991840,0.005532396,156.382074049,156.41,0.01,18020
input/test_n8000_m100000_f2_no2.utv,8000,100000,2,0,16,0,0.059495915,0.091112949,156.717398749,0.018685587,156.827197285,156.85,0.02,18008
input/test_n8000_m100000_f2_no3.utv,8000,100000,2,0,19,0,0.042301361,0.121744819,158.132870629,0.005815391,158.260430839,158.27,0.02,18076
input/test_n9000_m100000_f2_no1.utv,9000,100000,2,0,18,0,0.038829594,0.099893918,193.399660031,0.020850783,193.520404732,193.58,0.02,18232
input/test_n9000_m100000_f2_no2.utv,9000,100000,2,0,16,0,0.037617659,0.109386667,212.820287472,0.007781921,212.937456060,212.96,0.01,18200
input/test_n9000_m100000_f2_no3.utv,9000,100000,2,0,19,0,0.038851861,0.122580073,228.179683857,0.024758109,228.327022039,228.39,0.03,18160
input/test_n10000_m100000_f2_no1.utv,10000,100000,2,0,20,0,0.038578152,0.107880432,227.319676745,0.017559891,227.445117068,227.52,0.02,18528
input/test_n10000_m100000_f2_no2.utv,10000,100000,2,0,29,0,0.038378660,0.145253398,228.443256581,0.018197043,228.606707022,228.68,0.01,18544
input/test_n10000_m100000_f2_no3.utv,10000,100000,2,0,18,0,0.038172448,0.101904826,231.715234915,0.025912394,231.843052135,231.87,0.04,18484
input/test_n11000_m100000_f2_no1.utv,11000,100000,2,0,23,0,0.040404497,0.123852790,273.642576821,0.005971034,273.772400645,273.77,0.04,18796
input/test_n11000_m100000_f2_no2.utv,11000,100000,2,0,18,0,0.037373631,0.120980882,292.906446274,0.007708910,293.035136066,293.03,0.01,18744
input/test_n11000_m100000_f2_no3.utv,11000,100000,2,0,19,0,0.039275558,0.136410648,337.159834907,0.018460783,337.314706338,337.39,0.02,18816
input/test_n12000_m100000_f2_no1.utv,12000,100000,2,0,22,0,0.039605187,0.118932778,318.318568293,0.022143919,318.459644990,318.52,0.01,19096
input/test_n12000_m100000_f2_no2.utv,12000,100000,2,0,24,0,0.039287836,0.122488947,315.721501066,0.027711103,315.871701116,315.91,0.03,19200
input/test_n12000_m100000_f2_no3.utv,12000,100000,2,0,26,0,0.039351636,0.135130437,317.963746769,0.012791365,318.111668571,318.17,0.06,19200
input/test_n13000_m100000_f2_no1.utv,13000,100000,2,0,20,0,0.039435250,0.109740675,375.286470496,0.017787907,375.413999078,375.38,0.06,19344
input/test_n13000_m100000_f2_no2.utv,13000,100000,2,0,23,0,0.039445435,0.130567551,413.915651569,0.018172282,414.064391402,414.05,0.06,19392
input/test_n13000_m100000_f2_no3.utv,13000,100000,2,0,28,0,0.053593192,0.171810042,465.428932831,0.018278831,465.619021704,465.57,0.07,19440
input/test_n14000_m100000_f2_no1.utv,14000,100000,2,0,27,0,0.061649838,0.184900107,527.553992143,0.023507765,527.762400015,526.04,1.88,19748
input/test_n14000_m100000_f2_no2.utv,14000,100000,2,0,24,0,0.056829216,0.125814006,422.689444999,0.027503262,422.842762267,422.77,0.12,19688
input/test_n14000_m100000_f2_no3.utv,14000,100000,2,0,19,0,0.057472462,0.144751064,531.376302417,0.027591484,531.548644965,531.65,0.06,19680
input/test_n15000_m100000_f2_no1.utv,15000,100000,2,0,27,0,0.272442410,0.144176445,475.573351928,0.018824939,475.736353312,475.53,0.20,20104
input/test_n15000_m100000_f2_no2.utv,15000,100000,2,0,29,0,0.055362457,0.195727554,444.299504080,0.026249156,444.521480790,444.62,0.03,20088
input/test_n15000_m100000_f2_no3.utv,15000,100000,2,0,26,0,0.059299445,0.143014709,469.830242921,0.025593751,469.998851381,469.98,0.08,20060
input/test_n16000_m100000_f2_no1.utv,16000,100000,2,0,31,0,0.057981677,0.157405312,525.138718062,0.025657610,525.321780984,525.35,0.03,20452
input/test_n16000_m100000_f2_no2.utv,16000,100000,2,0,25,0,0.160072465,0.135862757,525.026705409,0.018217891,525.180786057,525.26,0.03,20408
input/test_n16000_m100000_f2_no3.utv,16000,100000,2,0,25,0,0.054517403,0.130282066,518.613099381,0.018724631,518.762106078,518.87,0.03,20372
input/test_n17000_m100000_f2_no1.utv,17000,100000,2,0,25,0,0.058639221,0.131955053,581.214108380,0.026932277,581.372995710,581.33,0.04,20756
input/test_n17000_m100000_f2_no2.utv,17000,100000,2,0,26,0,0.062327495,0.134670863,575.282068355,0.017917116,575.434656334,575.52,0.05,20712
input/test_n17000_m100000_f2_no3.utv,17000,100000,2,0,29,0,0.057430411,0.150290075,584.745316411,0.010352906,584.905959392,584.99,0.02,20768
input/test_n18000_m100000_f2_no1.utv,18000,100000,2,0,38,0,0.060117303,0.186976348,682.331021515,0.018658601,682.536656464,681.93,0.66,21176
input/test_n18000_m100000_f2_no2.utv,18000,100000,2,0,28,0,0.067671991,0.150443975,665.993897792,0.019575987,666.163917754,666.16,0.14,21144
input/test_n18000_m100000_f2_no3.utv,18000,100000,2,0,26,0,0.287953543,0.139640689,670.046512254,0.022522922,670.208675865,668.18,2.19,21136
input/test_n19000_m100000_f2_no1.utv,19000,100000,2,0,34,0,0.062515438,0.179823676,742.073372510,0.023952113,742.277148299,742.26,0.17,21512
input/test_n19000_m100000_f2_no2.utv,19000,100000,2,0,26,0,0.057715702,0.139877735,727.082112295,0.017983676,727.239973706,727.19,0.23,21572
input/test_n19000_m100000_f2_no3.utv,19000,100000,2,0,30,0,0.066089767,0.166346240,736.850588101,0.019821772,737.036756113,736.76,0.39,21496
input/test_n20000_m100000_f2_no1.utv,20000,100000,2,0,31,0,0.059942771,0.171216657,796.807836693,0.017564546,796.996617896,796.98,0.16,21920
input/test_n20000_m100000_f2_no2.utv,20000,100000,2,0,38,0,0.060789200,0.208298771,813.881431525,0.023119590,814.112849886,814.00,0.04,21964
input/test_n20000_m100000_f2_no3.utv,20000,100000,2,0,37,0,0.059824101,0.200934971,831.871586033,0.017687064,832.090208068,832.02,0.20,22028
