input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n10000_m100000_f0_no2.utv,10000,100000,0,0,1,6,0.132077496,0.009147842,0.000018871,0.005249214,0.146493423,0.07,0.05,12076
input/test_n10000_m100000_f0_no3.utv,10000,100000,0,0,1,4,0.135518314,0.007908897,0.000017380,0.005226128,0.148670719,0.08,0.03,12072
input/test_n11000_m100000_f0_no1.utv,11000,100000,0,0,1,3,0.134173323,0.009144320,0.000017051,0.005285458,0.148620152,0.08,0.03,12180
input/test_n11000_m100000_f0_no2.utv,11000,100000,0,0,1,8,0.141080654,0.008954324,0.000019342,0.005252367,0.155306687,0.07,0.06,12184
input/test_n11000_m100000_f0_no3.utv,11000,100000,0,0,1,6,0.139350647,0.009517480,0.000018869,0.005249580,0.154136576,0.07,0.05,12180
input/test_n12000_m100000_f0_no1.utv,12000,100000,0,0,1,5,0.132849643,0.009878288,0.000018529,0.005297738,0.148044198,0.08,0.04,12296
input/test_n12000_m100000_f0_no2.utv,12000,100000,0,0,1,36,0.163441506,0.009578251,0.000027520,0.005331936,0.178379213,0.07,0.07,12296
input/test_n12000_m100000_f0_no3.utv,12000,100000,0,0,2,54,0.144614012,0.012898508,0.000032876,0.005334961,0.162880357,0.08,0.05,12292
input/test_n13000_m100000_f0_no1.utv,13000,100000,0,0,1,8,0.151501411,0.009832267,0.000019986,0.005359973,0.166713637,0.08,0.06,12400
input/test_n13000_m100000_f0_no2.utv,13000,100000,0,0,1,4,0.140353099,0.008463064,0.000018537,0.005333045,0.154167745,0.09,0.04,12396
input/test_n13000_m100000_f0_no3.utv,13000,100000,0,0,1,3,0.134944707,0.010003598,0.000017653,0.005390667,0.150356625,0.09,0.03,12400
input/test_n14000_m100000_f0_no1.utv,14000,100000,0,0,1,3,0.150969558,0.007693581,0.000018665,0.005330213,0.164012017,0.07,0.07,12512
input/test_n14000_m100000_f0_no2.utv,14000,100000,0,0,1,3,0.132436859,0.009031431,0.000018074,0.005360281,0.146846645,0.08,0.04,12508
input/test_n14000_m100000_f0_no3.utv,14000,100000,0,0,1,5,0.144993755,0.007416143,0.000018603,0.005335484,0.157763985,0.07,0.06,12508
input/test_n15000_m100000_f0_no1.utv,15000,100000,0,0,3,63,0.148236096,0.018728167,0.000035771,0.005443268,0.172443302,0.09,0.05,12624
input/test_n15000_m100000_f0_no2.utv,15000,100000,0,0,3,59,0.155976818,0.019302913,0.000034585,0.005470534,0.180784850,0.09,0.06,12624
input/test_n15000_m100000_f0_no3.utv,15000,100000,0,0,1,3,0.135155312,0.009963763,0.000018204,0.005474843,0.150612122,0.07,0.05,12624
input/test_n16000_m100000_f0_no1.utv,16000,100000,0,0,1,5,0.130942114,0.009265544,0.000019026,0.005394823,0.145621507,0.08,0.03,12724
input/test_n16000_m100000_f0_no2.utv,16000,100000,0,0,1,7,0.139666828,0.010118623,0.000019768,0.005460692,0.155265911,0.08,0.04,12728
input/test_n16000_m100000_f0_no3.utv,16000,100000,0,0,2,9,0.134665304,0.014618505,0.000020240,0.005436558,0.154740607,0.08,0.04,12728
input/test_n17000_m100000_f0_no1.utv,17000,100000,0,0,1,6,0.129856275,0.009900474,0.000021627,0.005478941,0.145257317,0.08,0.04,12840
input/test_n17000_m100000_f0_no2.utv,17000,100000,0,0,2,43,0.132121308,0.014213845,0.000029523,0.005555945,0.151920621,0.09,0.03,12840
input/test_n17000_m100000_f0_no3.utv,17000,100000,0,0,1,3,0.144197562,0.007728317,0.000018933,0.005515463,0.157460275,0.08,0.05,12836
input/test_n18000_m100000_f0_no1.utv,18000,100000,0,1,2,5,0.151096068,0.012334672,0.000018590,0.005477065,0.168926395,0.08,0.05,12952
input/test_n18000_m100000_f0_no2.utv,18000,100000,0,0,1,3,0.129750156,0.007477994,0.000018373,0.005497594,0.142744117,0.07,0.05,12952
input/test_n18000_m100000_f0_no3.utv,18000,100000,0,0,2,70,0.139729108,0.013705688,0.000037913,0.005486459,0.158959168,0.08,0.05,12948
input/test_n19000_m100000_f0_no1.utv,19000,100000,0,1,4,16,0.134139213,0.022221056,0.000024080,0.005564423,0.161948772,0.10,0.04,13052
input/test_n19000_m100000_f0_no2.utv,19000,100000,0,0,1,4,0.144289955,0.008298924,0.000021478,0.005494920,0.158105277,0.08,0.05,13056
input/test_n19000_m100000_f0_no3.utv,19000,100000,0,0,2,4,0.137081627,0.012600355,0.000018984,0.005755170,0.155456136,0.08,0.05,13056
input/test_n20000_m100000_f0_no1.utv,20000,100000,0,0,4,14,0.140559951,0.021559588,0.000023059,0.005522394,0.167664992,0.08,0.05,13168
input/test_n20000_m100000_f0_no2.utv,20000,100000,0,0,1,3,0.156214931,0.009860155,0.000019501,0.005572883,0.171667470,0.09,0.04,13168
input/test_n20000_m100000_f0_no3.utv,20000,100000,0,0,3,7,0.145088321,0.017200912,0.000020381,0.005571524,0.167881138,0.09,0.05,13168
