input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m170000_f0_no2.utv,1000,170000,0,0,1,9,0.388935287,0.007729447,0.000052700,0.027025482,0.423742916,0.19,0.08,28308
input/test_n1000_m170000_f0_no3.utv,1000,170000,0,0,1,6,0.260771362,0.007644041,0.000046175,0.027106542,0.295568120,0.18,0.08,28304
input/test_n1000_m180000_f0_no1.utv,1000,180000,0,0,1,18,0.272567772,0.008172164,0.000056396,0.029602461,0.310398793,0.20,0.09,29872
input/test_n1000_m180000_f0_no2.utv,1000,180000,0,0,1,18,0.277940833,0.008845636,0.000060457,0.037884526,0.324731452,0.22,0.08,29868
input/test_n1000_m180000_f0_no3.utv,1000,180000,0,0,1,16,0.290744160,0.009083194,0.000064182,0.042263866,0.342155402,0.21,0.09,29872
input/test_n1000_m190000_f0_no1.utv,1000,190000,0,0,1,38,0.305880690,0.009366367,0.000067492,0.045031131,0.360345680,0.25,0.08,31436
input/test_n1000_m190000_f0_no2.utv,1000,190000,0,0,1,12,0.300314180,0.009297622,0.000060739,0.045782437,0.355454978,0.24,0.09,31432
input/test_n1000_m190000_f0_no3.utv,1000,190000,0,0,1,22,0.296407445,0.008915416,0.000056355,0.039645015,0.345024231,0.24,0.08,31440
input/test_n1000_m200000_f0_no1.utv,1000,200000,0,0,1,7,0.324101418,0.009069746,0.000050527,0.037714609,0.370936300,0.24,0.10,32992
input/test_n1000_m200000_f0_no2.utv,1000,200000,0,0,1,14,0.305213379,0.009320434,0.000055757,0.038337684,0.352927254,0.23,0.10,32996
input/test_n1000_m200000_f0_no3.utv,1000,200000,0,0,1,9,0.315359636,0.009151403,0.000051428,0.034574576,0.359137043,0.23,0.10,32996
