input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,algorithm,user,system,maximum resident set size (kB)
input/test_n1000_m90000_f0_no1.utv,1000,90000,0,0,1,3,0.053164303,0.018759939,0.000023121,0.014636538,0.033419598,0.05,0.00,15472
input/test_n1000_m90000_f0_no2.utv,1000,90000,0,0,1,3,0.059785560,0.017845405,0.000020449,0.013458632,0.031324486,0.05,0.00,15472
input/test_n1000_m90000_f0_no3.utv,1000,90000,0,0,1,4,0.050417641,0.018041665,0.000026010,0.014471686,0.032539361,0.05,0.00,15472
input/test_n1000_m100000_f0_no1.utv,1000,100000,0,0,1,6,0.036018450,0.020480922,0.000021834,0.016063323,0.036566079,0.06,0.00,17036
input/test_n1000_m100000_f0_no2.utv,1000,100000,0,0,1,7,0.036153072,0.019914626,0.000021679,0.015607841,0.035544146,0.06,0.00,17036
input/test_n1000_m100000_f0_no3.utv,1000,100000,0,0,1,6,0.035803140,0.019297138,0.000020699,0.015400020,0.034717857,0.06,0.00,17032
input/test_n1000_m110000_f0_no1.utv,1000,110000,0,0,1,3,0.054326818,0.022907920,0.000027840,0.017932418,0.040868178,0.06,0.00,18604
input/test_n1000_m110000_f0_no2.utv,1000,110000,0,0,1,12,0.060641835,0.023409257,0.000027894,0.018560599,0.041997750,0.07,0.00,18600
input/test_n1000_m110000_f0_no3.utv,1000,110000,0,0,1,4,0.053867917,0.022929151,0.000024533,0.018180312,0.041133996,0.06,0.01,18604
input/test_n1000_m120000_f0_no1.utv,1000,120000,0,0,1,8,0.056030721,0.025228490,0.000024793,0.020350903,0.045604186,0.07,0.01,20164
input/test_n1000_m120000_f0_no2.utv,1000,120000,0,0,1,12,0.059691016,0.025778920,0.000031217,0.020193001,0.046003138,0.07,0.00,20160
input/test_n1000_m120000_f0_no3.utv,1000,120000,0,0,1,11,0.057444425,0.025598886,0.000027334,0.020267495,0.045893715,0.07,0.01,20156
input/test_n1000_m130000_f0_no1.utv,1000,130000,0,0,1,5,0.064312553,0.028596249,0.000032698,0.022877121,0.051506068,0.08,0.00,21728
input/test_n1000_m130000_f0_no2.utv,1000,130000,0,0,1,5,0.063938463,0.028690347,0.000028741,0.023098428,0.051817516,0.08,0.01,21724
input/test_n1000_m130000_f0_no3.utv,1000,130000,0,0,1,7,0.253399535,0.029121447,0.000028747,0.023402731,0.052552925,0.08,0.01,21724
input/test_n1000_m140000_f0_no1.utv,1000,140000,0,0,1,4,0.280475662,0.031886972,0.000027858,0.026113437,0.058028267,0.09,0.01,23284
input/test_n1000_m140000_f0_no2.utv,1000,140000,0,0,1,3,0.069612287,0.031651970,0.000030888,0.027638757,0.059321615,0.10,0.00,23284
input/test_n1000_m140000_f0_no3.utv,1000,140000,0,0,1,5,0.064623446,0.031901155,0.000032853,0.027208818,0.059142826,0.09,0.01,23284
input/test_n1000_m150000_f0_no1.utv,1000,150000,0,0,1,6,0.080608941,0.035715529,0.000032111,0.029388173,0.065135813,0.10,0.01,24852
input/test_n1000_m150000_f0_no2.utv,1000,150000,0,0,1,8,0.076319781,0.034890958,0.000029520,0.029638064,0.064558542,0.10,0.00,24848
input/test_n1000_m150000_f0_no3.utv,1000,150000,0,0,1,6,0.068397375,0.034888845,0.000030910,0.033387001,0.068306756,0.10,0.01,24848
input/test_n1000_m160000_f0_no1.utv,1000,160000,0,0,1,3,0.072600380,0.039304278,0.000028475,0.032206183,0.071538936,0.11,0.01,26416
input/test_n1000_m160000_f0_no2.utv,1000,160000,0,0,1,8,0.072452590,0.039114919,0.000030354,0.032453630,0.071598903,0.11,0.00,26412
input/test_n1000_m160000_f0_no3.utv,1000,160000,0,0,1,5,0.078321577,0.040793039,0.000030593,0.033906024,0.074729656,0.11,0.01,26416
input/test_n1000_m170000_f0_no1.utv,1000,170000,0,0,1,10,0.083033950,0.044218237,0.000034797,0.036917408,0.081170442,0.12,0.01,27976
input/test_n1000_m170000_f0_no2.utv,1000,170000,0,0,1,3,0.076181497,0.047181507,0.000034121,0.038349687,0.085565315,0.13,0.01,27972
input/test_n1000_m170000_f0_no3.utv,1000,170000,0,0,1,5,0.077186139,0.043413222,0.000032950,0.037473851,0.080920023,0.12,0.01,27976
input/test_n1000_m180000_f0_no1.utv,1000,180000,0,0,1,8,0.078729836,0.045835582,0.000039307,0.039467024,0.085341913,0.13,0.01,29540
input/test_n1000_m180000_f0_no2.utv,1000,180000,0,0,1,4,0.080873535,0.047074217,0.000033806,0.040047059,0.087155082,0.13,0.01,29532
input/test_n1000_m180000_f0_no3.utv,1000,180000,0,0,1,20,0.090103121,0.046526585,0.000036028,0.040413280,0.086975893,0.13,0.01,29536
input/test_n1000_m190000_f0_no1.utv,1000,190000,0,0,1,17,0.091399320,0.050460940,0.000038853,0.043535653,0.094035446,0.14,0.01,31100
input/test_n1000_m190000_f0_no2.utv,1000,190000,0,0,1,7,0.083089521,0.049602935,0.000034633,0.042838991,0.092476559,0.13,0.01,31104
input/test_n1000_m190000_f0_no3.utv,1000,190000,0,0,1,11,0.087257528,0.050972839,0.000036838,0.043754256,0.094763933,0.14,0.00,31100
input/test_n1000_m200000_f0_no1.utv,1000,200000,0,0,1,3,0.088122544,0.054194639,0.000048045,0.048317362,0.102560046,0.15,0.01,32664
input/test_n1000_m200000_f0_no2.utv,1000,200000,0,0,1,6,0.087055420,0.059642018,0.000038060,0.047912486,0.107592564,0.16,0.01,32660
input/test_n1000_m200000_f0_no3.utv,1000,200000,0,0,1,13,0.088837917,0.062617388,0.000044583,0.058157850,0.120819821,0.17,0.01,32660
