input file,variables,constraints,f,false positives,main loop iterations,negative cycle length,setup,linear,integer,cleanup,total,user,system,maximum resident set size (kb)
input/test_n1000_m90000_f1_no1.utv,1000,90000,2,0,6,0,0.157767220,0.012416365,0.010935485,0.000239804,0.181358874,0.09,0.06,15804
input/test_n1000_m90000_f1_no2.utv,1000,90000,1,0,4,0,0.153311931,0.011871394,0.046147198,0.020448808,0.231779331,0.15,0.05,15808
input/test_n1000_m90000_f1_no3.utv,1000,90000,1,0,6,0,0.156336868,0.015689486,0.045620191,0.020244980,0.237891525,0.17,0.04,15808
input/test_n1000_m100000_f1_no1.utv,1000,100000,1,0,4,0,0.167462531,0.013375716,0.050124964,0.022900995,0.253864206,0.17,0.05,17368
input/test_n1000_m100000_f1_no2.utv,1000,100000,1,0,6,0,0.172039821,0.012201799,0.021583748,0.010418143,0.216243511,0.13,0.05,17372
input/test_n1000_m100000_f1_no3.utv,1000,100000,2,0,5,0,0.153414248,0.010644439,0.011843938,0.000243536,0.176146161,0.10,0.05,17372
input/test_n1000_m110000_f1_no1.utv,1000,110000,2,0,5,0,0.171617316,0.013038980,0.017683275,0.000302776,0.202642347,0.13,0.04,18936
input/test_n1000_m110000_f1_no2.utv,1000,110000,1,0,5,0,0.186727219,0.013996585,0.044488680,0.017464199,0.262676683,0.16,0.06,18936
input/test_n1000_m110000_f1_no3.utv,1000,110000,1,0,4,0,0.178331845,0.010780375,0.030243872,0.014102426,0.233458518,0.14,0.06,18936
input/test_n1000_m120000_f1_no1.utv,1000,120000,1,0,5,0,0.186251936,0.013635570,0.032888713,0.014500085,0.247276304,0.17,0.05,20492
input/test_n1000_m120000_f1_no2.utv,1000,120000,1,0,4,0,0.182416602,0.011709291,0.033064743,0.014788185,0.241978821,0.17,0.05,20492
input/test_n1000_m120000_f1_no3.utv,1000,120000,2,0,6,0,0.188235246,0.015488702,0.017474318,0.000244080,0.221442346,0.13,0.06,20496
input/test_n1000_m130000_f1_no1.utv,1000,130000,1,0,5,0,0.201966665,0.015566002,0.043079736,0.018915338,0.279527741,0.20,0.05,22060
input/test_n1000_m130000_f1_no2.utv,1000,130000,2,0,3,0,0.213271462,0.012818212,0.029048809,0.000258429,0.255396912,0.16,0.06,22060
input/test_n1000_m130000_f1_no3.utv,1000,130000,1,0,4,0,0.214361862,0.017245330,0.070203903,0.031691250,0.333502345,0.24,0.06,22060
input/test_n1000_m140000_f1_no1.utv,1000,140000,1,0,4,0,0.229202870,0.014468189,0.046646546,0.020296355,0.310613960,0.22,0.06,23624
input/test_n1000_m140000_f1_no2.utv,1000,140000,2,0,4,0,0.224596177,0.016048167,0.028651554,0.000249239,0.269545137,0.18,0.07,23624
input/test_n1000_m140000_f1_no3.utv,1000,140000,2,0,6,0,0.212588097,0.019562773,0.023914935,0.000234042,0.256299847,0.17,0.06,23624
input/test_n1000_m150000_f1_no1.utv,1000,150000,2,0,4,0,0.251755828,0.019266588,0.035545507,0.000306273,0.306874196,0.20,0.07,25180
input/test_n1000_m150000_f1_no2.utv,1000,150000,1,0,5,0,0.257445096,0.022945706,0.079043894,0.035058046,0.394492742,0.29,0.05,25188
input/test_n1000_m150000_f1_no3.utv,1000,150000,1,0,4,0,0.242686893,0.019287961,0.079583668,0.035610726,0.377169248,0.28,0.07,25184
input/test_n1000_m160000_f1_no1.utv,1000,160000,1,0,5,0,0.344691306,0.020336981,0.059620281,0.025777437,0.450426005,0.25,0.08,26748
input/test_n1000_m160000_f1_no2.utv,1000,160000,2,0,4,0,0.248341578,0.018667438,0.033830969,0.000306940,0.301146925,0.20,0.07,26744
input/test_n1000_m160000_f1_no3.utv,1000,160000,2,0,3,0,0.255206096,0.014833218,0.030884666,0.000335507,0.301259487,0.19,0.07,26748
input/test_n1000_m170000_f1_no1.utv,1000,170000,2,0,5,0,0.266730645,0.026560679,0.044190234,0.000313538,0.337795096,0.22,0.08,28304
input/test_n1000_m170000_f1_no2.utv,1000,170000,1,0,4,0,0.269772608,0.022596661,0.092971485,0.042318188,0.427658942,0.32,0.08,28308
input/test_n1000_m170000_f1_no3.utv,1000,170000,1,0,4,0,0.305711993,0.018648588,0.066280828,0.028635069,0.419276478,0.28,0.08,28304
input/test_n1000_m180000_f1_no1.utv,1000,180000,2,0,4,0,0.275572618,0.021428792,0.040440963,0.000259557,0.337701930,0.23,0.07,29872
input/test_n1000_m180000_f1_no2.utv,1000,180000,1,0,4,0,0.272224227,0.020126364,0.070432835,0.030073488,0.392856914,0.29,0.08,29872
input/test_n1000_m180000_f1_no3.utv,1000,180000,1,0,6,0,0.275360226,0.027027235,0.070743082,0.030108812,0.403239355,0.29,0.08,29872
input/test_n1000_m190000_f1_no1.utv,1000,190000,1,0,3,0,0.295199169,0.017855211,0.076176150,0.036665207,0.425895737,0.30,0.09,31436
input/test_n1000_m190000_f1_no2.utv,1000,190000,2,0,3,0,0.295210038,0.017775071,0.050641185,0.000323207,0.363949501,0.25,0.09,31432
input/test_n1000_m190000_f1_no3.utv,1000,190000,2,0,5,0,0.299771937,0.028653229,0.053728927,0.000251564,0.382405657,0.26,0.10,31436
input/test_n1000_m200000_f1_no1.utv,1000,200000,2,0,4,0,0.319704650,0.025945801,0.056806812,0.000283933,0.402741196,0.28,0.10,32992
input/test_n1000_m200000_f1_no2.utv,1000,200000,1,0,4,0,0.316804276,0.023599684,0.095862579,0.044051556,0.480318095,0.36,0.09,32996
input/test_n1000_m200000_f1_no3.utv,1000,200000,2,0,4,0,0.324338398,0.024147880,0.042387831,0.000256779,0.391130888,0.27,0.09,32996
